tweet,username,likes_count,date
I've just watched episode S01 | E07 of Missa da Meia-Noite! #midnightmass   https://t.co/W2RWCnkjjy #tvtime  https://t.co/99qL4n3cFD,edudiniz23,0,2021-10-12
#midnightmass WHERE ARE THESE RANDOM PEOPLE OF COLOUR POPPING UP FROM……Ali abd sheriff can’t hang out with that other south Asian dude,akitron,5,2021-10-12
#midnightmass me and sheriff making the same faces rn,akitron,1,2021-10-12
Everyone is hyping up #MidnightMass on #Netflix and I'm sitting here on episode 2 waiting for something to happen. A slow burn is an understatement.  https://t.co/JMZRD7kRii,retrothugarts,0,2021-10-12
I’m so curious about #MidnightMass I might have to give that a whirl tonight ✨,courtrevolution,15,2021-10-12
go too ep 6  31:51-31:53 you see something in the sky two things #midnightmass they look to big to be birds too me,shy33853053,0,2021-10-12
HO-LY… Cow (no pun intended) #midnightmass  https://t.co/Ool30wFdOd,zach_koontz1701,1,2021-10-12
Just cuz y’all live on this island don’t mean y’all gotta be dressed like this #MidnightMass,crazylexxicool,0,2021-10-12
#midnightmass sorry to Ali but I’m built different I would simply resign myself to being a Muslim outcast bc this shit is ridiculous,akitron,2,2021-10-12
I've just watched episode S01 | E07 of Missa da Meia-Noite! #midnightmass   https://t.co/asTh38Dfjg #tvtime  https://t.co/YQP7Hr2HQO,nthl_m,0,2021-10-12
"Reasons why I kept watching  #MidnightMass. 😬 JK (not really), but the story was really good.  https://t.co/3jqMP2SDUb",_jawkneeboy,0,2021-10-12
Dang he cursing at this priest and everything 🤣 #MidnightMass,crazylexxicool,0,2021-10-12
#midnightMass Me watching these Christian antics  https://t.co/Gne7nYn9Ai,akitron,6,2021-10-12
"I know “Midnight Mass” has gotten rave reviews, but damn it’s a slow burn! I’m a fan obviously, but…come on! I’m invested and all, but… #MustWatch #MidnightMass",authordbsimpson,0,2021-10-12
I’m not as taken with #BlyManor as I immediate was with #MidnightMass,elijahyab,0,2021-10-12
This conversation on alcoholism is good #MidnightMass,crazylexxicool,0,2021-10-12
#MidnightMass ALIIII DONT GO TO EASTER MASS OH MY GODDDDD,akitron,9,2021-10-12
Can we replace Karen into Bev? #MidnightMass  https://t.co/ve4cD8dD8g,josepruti,0,2021-10-12
#MidnightMass 2021 Dir: Mike Flanagan  https://t.co/jqO3mfTZLE,the_mikestir,2,2021-10-12
OMG the end of episode 4. #MidnightMass  https://t.co/Dwxk1a1PEb,tinacharlestv,2,2021-10-12
Episode 3 was pretty good. #MidnightMass,themunnyshot,1,2021-10-12
Naw #MidnightMass is crazy,kitastale,0,2021-10-12
#Midnightmass oh my fuck what are these PEOPLE DOING,akitron,3,2021-10-12
"Everything about #MidnightMass is great so far except for the priest’s awful jeans. Also, I’m only 3 episodes in so I don’t know if any of it gets worse.  https://t.co/XvLrjVsaWw",shawnhaud,1,2021-10-12
#midnightmass sheriff saying so pointedly that no one ever asked why he moved there…..bro truly,akitron,2,2021-10-12
"i figured out how to turn any movie into a prestige limited series!  whenever two characters talk, and one asks the other for something, have the other character's response start with, ""have i ever told you about...?"" you'll find that extra six hours in no time! #midnightmass",marccalderaro,3,2021-10-12
Finally watching #MidnightMass. One of the boldest openings I've seen in a while.,jenna_payne,0,2021-10-12
All these people do is take communion and complain. #MidnightMass,crazylexxicool,1,2021-10-12
Thought this was a review of @midnightmass #MidnightMass,patrickcrough,0,2021-10-12
"Sorry, but I have to say, Bev from #MidnightMass really grew on me as time went on after she killed the dog. Can only go up from there? 🤷🏾‍♂️ I admire her commitment 😂  https://t.co/FrBkVnEIPF",notdrj,0,2021-10-12
#MidnightMass here’s the hamfisted 911 speech all muzzies get,akitron,3,2021-10-12
"It's really funny how terrible these parents are, like they act like they're such good God-fearing people but they don't listen to their fucking kids in the worst ways #MidnightMass",kristalliserade,0,2021-10-12
“Would’ve really benefited from more Blade.” My review of #MidnightMass  https://t.co/zZsxDd54dT,mtuckh,0,2021-10-12
Finished #MidnightMass 😯🔥  https://t.co/lrgsuR3qwq,arnold_atmovies,2,2021-10-12
Man who killed Hagrid dog? #MidnightMass,crazylexxicool,1,2021-10-12
Erin’s “What Happens When I Die” monologue #midnightmass&gt;,_0215ive,0,2021-10-12
If y’all need something to watch idk #Midnightmass is soo good,zombiemamix3,2,2021-10-12
I've just watched episode S01 | E06 of Midnight Mass (2021)! #midnightmass   https://t.co/OfE0YYHd1c #tvtime  https://t.co/T5vV97YEbx,tophalone,0,2021-10-12
This sermon about fishermen would have had me leaving the faith. #MidnightMass,crazylexxicool,1,2021-10-12
"@ltsh8 I mean, he’s charismatic, plays THE PRIEST very well, (and handsome, bonus) well-spoken… great oratory skills which cath’s aren’t used to… it’s Jim Jones meets sacraments gone wrong, and an angel? #midnightmass",anastaciav,1,2021-10-12
The seagull in the opening shot of the second episode of #MidnightMass on @netflix just signed a first-look deal with @eOnefilms,steamedlams,0,2021-10-12
#MidnightMass is so good.  https://t.co/szYfTXgA2k,clarknt67,2,2021-10-12
Riley's dad is a fucking piece of shit #MidnightMass,kristalliserade,0,2021-10-12
#MidnightMass  // no spoilers  I… just finished Midnight Mass…. Bro the symbolism….I was crying at the end,sierranorthwes1,0,2021-10-12
I hate Bev King in #MidnightMass just as much as I hated that preaching beeotch from ‘The Mist.’ Someone come hit this woman in the head with a can of peas.,chelseabellify,1,2021-10-12
These monologues every episode...  #MidnightMass  https://t.co/xbEd0nh3LM,sadgalchichi,0,2021-10-12
I finished it. #midnightmass #midnightmassnetflix  https://t.co/shXmnzinCa,kscottks,1,2021-10-12
YOOO have y’all seen #MidnightMass ??? This shit is WILD bruh,legendarylerma,4,2021-10-12
Bev is the scariest character. Make no mistake. #MidnightMass,redpenmamapgh,0,2021-10-12
Holy shit  #MidnightMass,f1shybob,1,2021-10-12
That shit was wild #midnightmass,timelesslady,0,2021-10-12
Anybody see #midnightmass #Netflix  ??,timelesslady,0,2021-10-12
On the other hand a show that makes you genuinely uncomfortable and scared. #MidnightMass,bianka_zerpa,0,2021-10-12
Took about 5 episodes but now this is starting to become good #MidnightMass,sanford_no_son,0,2021-10-12
This show is so lame  #MidnightMass,laineyo4,0,2021-10-12
White people hymns don’t be hitting and I know God don’t be listening to this in heaven either #MidnightMass,crazylexxicool,1,2021-10-12
This #MidnightMass show is scary. Somebody come hold me.,gaystr8shooter,3,2021-10-12
Hamish Linklater’s performance as the priest is at times very reminiscent of Anthony Perkins as Norman Bates. #MidnightMass,jfraywtop,0,2021-10-12
#MidnightMass has more monologues per episode than any show I’ve ever seen,willhammo,6,2021-10-12
#MidnightMass is incredible.  https://t.co/zgKs9TL31v,cathyleaves,0,2021-10-12
"Visited Crockett Island today! Didn’t see Father Paul, though. #MidnightMass  https://t.co/hNt87rncMq",jacqpatton,3,2021-10-12
You thought you hated her in #GreysAnatomy but wait till you see her in #MidnightMass @GreysABC @midnightmass  https://t.co/s3o9ZgZ1Gw,hogtrav21,0,2021-10-12
Me watching #MidnightMass.  https://t.co/NjzMBj7uBf,bulletcoder,5,2021-10-12
"ZOMFG. #MidnightMass episode 5! How dare you end so beautifully AND yet equally horrifically. Also, I cannot go to bed with [REDACTED]’s screams haunting my dreams. So I guess I should watch the next book chapter in this series. Le sigh.",heidihanson,0,2021-10-12
"Four episodes in and #MidnightMass absolutely rocks. Such a genius concept. Next episode, play.",jfraywtop,6,2021-10-12
I've just watched episode S01 | E06 of Missa da Meia-Noite! #midnightmass   https://t.co/KrfijqvUEB #tvtime  https://t.co/4Vz2g8OJUw,edudiniz23,0,2021-10-12
Currently watching. REALLY good so far. No spoilers please.  #MidnightMass #Netflix #Horror  https://t.co/6J1pSzi1fJ,aurelioricolop1,8,2021-10-12
Omg #midnightmass holy shit. 1 more episode left,tristessa215,0,2021-10-12
finished episode 6 of #midnightmass.   this was a waste of 6 hours.  this is literally a corny vampire story where a senile old preacher thinks a damn vampire is angel.  i am pissed.,itsdhavalpatel,1,2021-10-12
#MidnightMass really came for my religious trauma like that,kingsadbitch,0,2021-10-12
"#MidnightMass Episode 2: Dead drug dealers, Leeza walking again might be the most predictable thing about this series",scarson_,0,2021-10-12
I've just watched S01 | E02 of Midnight Mass (2021) with @mariam_alsayd  #midnightmass   https://t.co/W6B5leV0Hv #tvtime  https://t.co/FL3DvqAoHm,mido_egy_,1,2021-10-12
#MidnightMass damn sucks that Riley is a vampire now,akitron,6,2021-10-12
Wtf is wrong with this lady bev Keane bro #midnightmassnetflix #midnightmass,lissamaries,0,2021-10-12
"It's been over a week and I'm still heartbroken at how bad #MidnightMass was. Not one single ""shock"" was surprising. Everything droned on too long and even the ending- for as big as it was- had little impact. Such a waste of wonderful performances.  https://t.co/vGTxcGFDTI",hickeydevon,2,2021-10-12
Finished episode 6 of #MidnightMass 🤯👻  https://t.co/7qp1r3qjjt,arnold_atmovies,1,2021-10-12
"Just finished #MidnightMass and holy parables, batman.",after_dark_arts,11,2021-10-12
That ending was........  #MidnightMass,readlovelisten1,0,2021-10-12
"@HIDEO_KOJIMA_EN Check out #MidnightMass , from the same guy. Not too scary but I think you'll love it.",fr444nk,0,2021-10-12
#MidnightMass shaking and crying what is the priest talking about….,akitron,3,2021-10-12
#MidnightMass what is this man……talking ABOUT,akitron,2,2021-10-12
procrastinando S01 | E01 of Midnight Mass (2021)! #midnightmass   https://t.co/0ejx0hSqFZ #tvtime  https://t.co/e6gzFHFYc8,cubansfeld,0,2021-10-12
@alex_rae @HeidiTamlyn @Jeaniene_Frost Just finished the 1st ep. I'm intrigued! But whatever sinister thing that's going on? I hope it gets Miss Keane FIRST. #MidnightMass,handtalker,1,2021-10-12
"#MidnightMass I gotta be honest, I know I don’t know a lot about Christianity, but this priest is not very good at his job outside of the fact he a creature of the night. He keeps giving like the same speech, do you know any other Bible stuff orrrrr",akitron,9,2021-10-12
Fairbanks has strong Bev Keane energy #midnightmass #redsox,megtripp,0,2021-10-12
I just finished #midnightmass.  Might be the best thing I’ve watched this year.  Talks about Faith (and all sorts of Faiths and even for people like me who struggle with it) in a way that feels accessible and real.  Has great scares too.,realwillfields,1,2021-10-12
THIS SHOW IS FREAKING ME OUT. #MidnightMass,redpenmamapgh,1,2021-10-12
#MidnightMass I don’t wanna make light of the term but like…..I think the Christian content is triggering me dnfnf????? I’m like so so stressed out by them,akitron,11,2021-10-12
#MidnightMass is like 45 mins monologues by every forking character +5mins of story proceeding half step💀 It's like sitting in a session with most boring people on earth n they can't stop talking n giving lectures,thugglife92,2,2021-10-12
Icons #midnightmass  https://t.co/OxmKaRzAKt,steve03686723,3,2021-10-12
Nothing more pathetic to me than a villain who causes a giant mess and then changes his mind at the very end. #spoilers #midnightmass,chekhovzgun,6,2021-10-12
I think the most brilliant thing about #MidnightMass is the way questions of theodicy are used to misdirect the viewer until the end and when it’s realized that idolatry of the self is the driving force behind a lot of those questions &amp; the gruesome motivations of the characters,mgrace1179,0,2021-10-12
#midnightmass HOLY FUCK IS THE MAIN GUY JUST GONNA DIE????? LIKE THAT????,akitron,6,2021-10-12
"#MidnightMass Riley’s mom being like wow god rly finds a way to get ppl to break tradition and come to church wow love to see Ali leave his religion to come to a real one, gorl what the FAWK",akitron,3,2021-10-12
"Can we take a moment and chat about #MidnightMass? What did you think?  Personally, I found it EXCELLENT and LOVED the symbolism, and use of character to move the plot forward.  I do think it had a bit of a slow build, but came together nicely.   #Netflix | #midnightmassnetflix",susanaiswriting,0,2021-10-12
"Why do they call him Monsignor Pruitt and not Father Pruit? Signed, someone who does not understand Christianity at all #midnightmass",sadiethedoglady,2,2021-10-12
"Started watching #MidnightMass on Netflix, just finished watching second show! What is going on?? Can't make out what is happening, but enjoying it!",doomhammer76,3,2021-10-12
Second viewing of #MidnightMass was even better than the first,itsashley1994,0,2021-10-12
"Watching #MidnightMass … hey, #QB1  https://t.co/y16Y5NOgeN",crystaldempsey,0,2021-10-12
The monologues are making it hard to enjoy #MidnightMass,miss_mew_,2,2021-10-12
It's one great dream to end all dreams 😭💜 @zachgilford713 #MidnightMass  https://t.co/vx74SvqetK,watcher0033,18,2021-10-12
#MidnightMass I’m SICK!!!!!!!!!  https://t.co/nhQjURZwWO,akitron,5,2021-10-12
"Episode one of #MidnightMass and hearing that lovely synth pads + harp combination.  @TheNewtonBros, truly, composers after my own heart",milozimbenmusic,4,2021-10-12
Continuing to watch #MidnightMass. Hope I don't have messed up dreams tonight. #prettyplease,tinacharlestv,3,2021-10-12
Watching #MidnightMass now.,grinningwriter,0,2021-10-12
#MidnightMass OHHHHHH so being a FUCKING ANCIENT VAMPIRE is fucking fine is it Bev? But being a Muslim is evil? Is that right?,akitron,21,2021-10-12
Chile lemme see what this #MidnightMass is all about 🧐,yourjudgyserver,0,2021-10-12
Do not click on the tweet within the tweet if you have yet to reach the end of #MidnightMass.,daviddark,10,2021-10-12
Samantha Sloyan has the most hollow eyes. Suitable for a villain.  #MidnightMass,heauxlythots,0,2021-10-12
Back and forth btwn #MidnightMass and #Castlevania on Netflix. Both awesome  https://t.co/HovjcXMa6t,k_alex1,12,2021-10-12
#MidnightMass Ali don’t do this…..these people are fucking WEIRD,akitron,2,2021-10-12
Here is Father Paul with Vampire eyes from Midnight Mass 🙂 @flanaganfilm  #myart #digitalart #digitalillustration #midnightmass #midnightmassnetflix #fatherpaul  https://t.co/wIgJbGLawZ,emyquinn66,0,2021-10-12
Here is Father Paul from Midnight Mass 🙂 @flanaganfilm  #myart #digitalart #digitalillustration #midnightmass #midnightmassnetflix #fatherpaul  https://t.co/fQOUbjuaYr,emyquinn66,0,2021-10-12
#MidnightMass the way sheriff says Christian has me ROLLING,akitron,8,2021-10-12
What I'm not seeing enough talk about is how good Hamish Linklater is. He's absolutely killing it. #MidnightMass,kbbaus,2,2021-10-12
I'm two episodes into #MidnightMass and I love the slow burn. @RahulKohli13 deserves all the praise I've been seeing. He's wonderful.,kbbaus,2,2021-10-12
"God doesn't love you more than anyone else. You aren't a hero. And you certainly, certainly aren't a victim.... And God loves him. Just as much as he loves you, Bev. Why does that upset you so much? ...That God loves everyone just as much as you? - Annie Flynn #MidnightMass",timneufeld,14,2021-10-12
Erin Greene. That’s it. That’s the tweet.  #MidnightMass  https://t.co/9RmFp525Ee,byoungweb,8,2021-10-12
@RahulKohli13 OMG I just realized I DO know her! I just didn't recognize her! See? #MidnightMass  https://t.co/mAoYD5y9ge,heathergi76,0,2021-10-12
Acabei de assistir a S01 | E03 de Midnight Mass (2021)! #midnightmass Book III: Proverbs  https://t.co/6Tbw8zchK5 #tvtime  https://t.co/dz0XyAipda,joao_815,0,2021-10-12
"Hamish Linklater as Father Paul Hill in Midnight Mass, a true gift of a show  🦇🖤✝️🩸 {#MidnightMass, @midnightmass}  https://t.co/ZLjzcYbj85",sheisawantedman,26,2021-10-12
Monsignor in #midnightmass can preach honey,dbrainscientist,1,2021-10-12
"Midnight Mass episode #4: so long Joe. Saw that coming, least inviting hug in the history of hugs. 💀 WTF Riley. 🩸 #midnightmass #Netflix  https://t.co/cW6MMERKwE",jpelletierfict,2,2021-10-12
#MidnightMass Episode 1: Dead cats,scarson_,1,2021-10-12
Finally sitting down to watch @Netflix movie #MidnightMass and catching my eye of the dashing @RahulKohli13 .. I dig the sophistication peppered into the beard my friend. It’s definitely a keeper.,natelgonzalez,0,2021-10-12
"Bev, you awful bitch. #MidnightMass",rulerofmyself,0,2021-10-12
Bro fuck that bitch Bev #midnightmass,ajela22,0,2021-10-12
"@flanaganfilm Mine is Cushing/Lee's first Dracula.  I got a lot of nods to Salon's Lot and 30 Days of Night in #MidnightMass  I loved the whole damn show, my friend.",petebparker62,0,2021-10-12
#MidnightMass when will Riley and sheriff become buddies I think they both need that,akitron,4,2021-10-12
"If you're sleeping in this show and want a delightful show burn of character and horror, get onto it. @flanaganfilm Nails it again.  #MidnightMass  #Simpsons  https://t.co/dqJwyqJUnK",baz6sic6,1,2021-10-12
Bev Keane is literally the Delores Umbridge of #midnightmass,madisonljames,0,2021-10-12
just finished episode 4 and I just have one thing to say WHAT THE FUCK #MidnightMass,ilonaftoth,0,2021-10-12
Finally watched #MidnightMass and whoo boy. @flanaganfilm did it again. If @RahulKohli13 and Samantha Sloyan don't win emmies then there's no justice.,superdudd,0,2021-10-12
"#MidnightMass this old bitch is literally just a young woman in a wig!!!!!,&amp;?&amp;?&amp;?? You don’t got any older bitches on speed dial mike?",akitron,14,2021-10-12
I guess Alidar Jarok’s daughter didn’t turn out so well after all. #StarTrekTNG #midnightmass  https://t.co/tbbG0A1gN4,jkerridgednp,3,2021-10-12
The real mystery of Midnight Mass is how there can be all that waterfront property and not a single gay person living there. #MidnightMass #ComingOutDay,slavin_jonathan,15,2021-10-12
Still a better love story than Twilight 🥺 #MidnightMass  https://t.co/6siiv8cwLk,benedictall,4,2021-10-12
Inclusive eu #MidnightMass,starsofnellie,0,2021-10-12
#MidnightMass is surprisingly a good show!,thisisreality24,0,2021-10-12
Well I started watching #MidnightMass  https://t.co/rX6sxDvBh7,allflicker,5,2021-10-12
Just finished #MidnightMass.   That was an incredible ride.   Thank you @flanaganfilm 🖤  https://t.co/bwpwHkBfDu,suspendedmurphy,3,2021-10-12
#MidnightMass what the main guy did was bad and he did his time but he lives with his guilt and the carceral system sucks so bad he like…..can’t do anything but live at home with his broke parents &amp; like….just hang on an island with 12 people,akitron,11,2021-10-12
"In today's @slashfilm Daily Stream, I recommend you check out @RealGDT's magnificent CRONOS on @hbomax. It's a lovely, unique vampire tale. If you love #MidnightMass you'll almost certainly love it too.   https://t.co/pknsfn1xxF",reeljeffewing,1,2021-10-12
"@youseepeeYYC Have you watched Alice in Borderland and thought ""I wish there was more mindless violence?"" then #SquidGame is for you. Nearly no difference otherwise   And if anyone suggests #MidnightMass, equally overrated unless you like meaningless, drawn out monolouges  Recommend: The Stand",factchalk84,1,2021-10-12
"@flanaganfilm your last episode dialogue of Midnight Mass was the best, scripted, encapsulation of a description of Zen beliefs (“What happens when you die?”) and in summation was as brilliant as Alan Watts in any movie I have ever seen.Bravo! #midnightmass",artcadien,0,2021-10-12
Couldnt they just cast age appropriate actors instead of of wigs n makeup? Looks like a HS play #MidnightMass,msmcslothyface,0,2021-10-12
I hope Bev Keane has a fast pass to hell. ❤️  #MidnightMass  https://t.co/ErfeEsMVn9,byoungweb,0,2021-10-12
#MidnightMass I love this boring main white guy he’s crying rn for his old friend and he struggles with sobriety and his guilt…..what a nice milquetoast man,akitron,7,2021-10-12
#MidnightMass are all these main old people just in make up……..this is so funny how much this lady playing the doctors mom is absolutely just a 49 year old woman with bad make up and a wig,akitron,6,2021-10-12
"If #MidnightMass is doing anything for me right now, it’s making me glad I no longer attend the Catholic Church. 😅",byoungweb,0,2021-10-12
She's testing me... #MidnightMass  https://t.co/zlcV9NJrP0,joeymoser83,25,2021-10-12
#midnightmass show is crazy…,freauxmama,2,2021-10-12
#midnightmass I think if this show had like 1 really dope nun it would have added a lot to the show,akitron,8,2021-10-12
@sanford_and_son #MidnightMass was one of my favorite things I e seen in a while! Read that Mike Flanagan  is doing a Poe series centered around “Fall of the House of Usher”. Sooo excited!,realjoeyjabroni,1,2021-10-12
A+ whoever did this #MidnightMass  The galling bit is they could have written the meaning with subtext but instead of subtlety they lazily beat you over the head with soliloquies.  https://t.co/TYDIBBpTFh,beardedmiguel,0,2021-10-12
"Just finished episode 2 of #MidnightMass, still waiting for something extraordinary to happen, guess a little more patience is required.  #WritingCommunity",dansihota,0,2021-10-12
"Finally finished #MidnightMass. As usual, @flanaganfilm knows his onions with the horror genre and approaches it with so much maturity - ESPECIALLY on such a divisive topic like religion. For once, the show was better than the book.",tvdirksholar,1,2021-10-12
Can someone at @netflix tell me where y'all got the owl statue from #midnightmass episode three: Proverbs ? I would really like that owl.... thank you!,jbravo349,0,2021-10-12
A lot of people need to hear what Annie Flynn told Bev Keane #midnightmass  *spoilers*  https://t.co/Zi24crWx0W,jon_speaks_,158,2021-10-12
"I've just watched episode S01 | E02, 'Book II: Psalms' of Missa da Meia-Noite! #midnightmass   https://t.co/I2n3YTO34W #tvtime  https://t.co/9pXEuVl8bb",_poize,0,2021-10-12
"#midnightmass I FUCKING knew it, I knew he was the same dude",akitron,9,2021-10-12
This Dad just issued the worst apology ever and it's so awkward because they are literally on a fucking boat and his son lives with him and they just have to bear with each other. And his son didn't even get the chance to actually FORGIVE HIM #MidnightMass,kristalliserade,0,2021-10-12
"Finished watching #MidnightMass. I enjoyed this new take on an old trope. It was thought provoking, creepy, and an emotional roller coaster. 👍👍",win_ott,3,2021-10-12
Midnight Mass disturbed me. Great story. Mike Flanagan never disappoints.  #MidnightMass #midnightmassnetflix,cean_lumbaca,1,2021-10-12
The acting in #MidnightMass is freaking amazing.,color_mage,3,2021-10-12
"#midnightmass on one hand I totally get the sheriffs kid wanting to go to church bc they live on the most insane island on earth but sheriff being like are you joking me dude ya Allah not this NOT THE CHRISTIANS..,.he’s right",akitron,8,2021-10-12
I tried to watch #midnightmass and I just couldn’t get into it,yourgoodkarma_,1,2021-10-12
"Also finished #MidnightMass and while it was slow at times, it was an overall good show.   I also love a good poster  https://t.co/ZVXBaJHQju",leslieaacosta,1,2021-10-12
"#MidnightMass ohhhh so the sheriff converted for his wife…,,cute she must have been a baddie",akitron,8,2021-10-12
#MidnightMass (2021) Directed by Mike Flanagan,mrmikef0x,0,2021-10-12
Finished #MidnightMass not bad. Not bad.,tonyfiggs,0,2021-10-12
"Just finished #MidnightMass. (@midnightmass) Not a dry eye here. @flanaganfilm, you never cease to amaze me. Honestly any &amp; all of your work is and has been one of my reasons to keep going. Cheesy, but true. Brilliant &amp; moving work, as always. Your fan, Katie",kati3huynh,0,2021-10-12
"I don't care who went up in flames, escaped or whatever. I wasn't about to sit through 8 more minutes. I did like it a lot, however. #MidnightMass  https://t.co/bV1nOtIcQc",metropolitanguy,0,2021-10-12
@RahulKohli13 Just starting #MidnightMass !!! So excited!,maxsmama678,0,2021-10-12
I've just watched episode S01 | E05 of Missa da Meia-Noite! #midnightmass   https://t.co/HgTQ8cABh1 #tvtime  https://t.co/E1YjsFGkYY,jumalheiros,0,2021-10-12
I’m still right here.. mentally and emotionally ☀️ LOVE THIS VIEW LOVE THIS VIEW!! #MidnightMass  https://t.co/DHQbEJSgrl,benedictall,7,2021-10-12
#midnightmass the pain in the sheriffs eyes after just pure toxic nonsense and people clapping to it….bro I’m about to cry sorry 2 say lmao this is painful,akitron,9,2021-10-12
"This is beautiful, but we could've done without this philosophical allegory ending mixed with astronomy #MidnightMass  https://t.co/aiQaxqP5FL",metropolitanguy,0,2021-10-12
I really wish someone had given me a warning about the cats #MidnightMass,allie_rouge,1,2021-10-12
"The most relatable moment of @midnightmass is when Bev says ""I am frustrated"" and Father replies ""I know"". I need this as a gif to always keep in handy. It works perfectly out of context of the show and in the context of my life  #rel #MidnightMass #Netflix @flanaganfilm",mathildemartell,0,2021-10-12
Wait the Muslim boy never drank the vampire blood from what I seen. How did he come back? #netflix #midnightmassnetflix #MidnightMass,jerzdareaper,0,2021-10-12
#MidnightMass this is a really weird scene I don’t love this….,akitron,4,2021-10-12
There aren’t a lot of tv shows/movies that have me genuinely *shout* out “what the fuck” but man #MidnightMass just got me a couple times,ilonaftoth,0,2021-10-12
#midnightmass why they got this little girl confronting &amp; forgiving this old drunk man who caused her spinal injury……..ALONE………,akitron,9,2021-10-12
Finally finished #MidnightMass wtf are hubby and I gonna watch now?  https://t.co/ZRGHNPjJq4,loren_170,0,2021-10-12
"I'm not as nitpicky as others on here, so I'm hooked.  #MidnightMass",badcatholicguy,1,2021-10-12
tempted to check out all the #MidnightMass spoilers on @uxtobiaf page,tamiilore_o,0,2021-10-12
"Re-watched the opening scene from #MidnightMass episode 2. I sure do enjoy those single camera takes. 7 minutes of conversation, one camera, several of the actors involved and birds.. lots and lots of birds.  #midnightmassnetflix",grandpa_rufus,0,2021-10-12
Tonight’s watch…#31NightsOfHalloween #MidnightMass #Halloween @SpencerKristin @kinky_horror @therealjoebob  https://t.co/gBMS2AFadz,vancornish3,2,2021-10-12
at what point do they just call buffy to deal with the situation #midnightmass  https://t.co/TfHSG8vqnU,xbivis,8,2021-10-12
"Could we interest you in a little Chat Michael Murray? We talk about Mel Gibson's Fatman, if it helps. #QuestforAdventure #ChitChatPaddywack #TalkyTime #MelGibson #MidnightMass #Mario #ChrisPratt   https://t.co/yRg4R8vWiZ",questforad,1,2021-10-12
"#DontDrinkTheKoolAid In the Netflix movie: #MidnightMass they were in church passing around the koolaid. Have y’all drunk the koolaid at these #TrumpRallies? No mask No vaccination Trump won 2020, Yes! Y’all drunk something ate something that blocks the brain from seeing,hearing  https://t.co/UL2xb4qzI3",mamadeejack,0,2021-10-12
"Decided to listen to the #MidnightMass soundtrack, and it's just the creepy hymns. I don't know why I do this to myself. I'm not going to be able to sleep",thybrad42,1,2021-10-12
"At 8pm CST on @UTARadio tune into That One Show, where we will show you sights never seen before in the world of geek culture. Today's show will feature reviews for #MidnightMass ,Halloween Resurrection, #WhatIf ,  coverage on the new Hellraiser reboot, and much more!  https://t.co/kD5imfoIgw",comicbookgeek52,4,2021-10-12
This bitch #midnightmass  https://t.co/3iO0DCaA0D,metropolitanguy,0,2021-10-12
I took these pics yesterday morning. Tonight I finished watching #MidnightMass and they’re freaking me out.  https://t.co/xommbIVnZJ,janiceforsyth,33,2021-10-12
Binged most of #MidnightMass  but need to take a break from supernatural murders to regular murders #MidsomerMurders season 22,chriswb71,1,2021-10-12
"Holy shit that ""what happens when we die"" conversation in #MidnightMass might be the best non-religious description of death as beautiful I have ever heard! Goddamn!",zervel,6,2021-10-12
"Did bev poison the priest? If so, why? Did she suspect or did she just want to get rid of him 🤔 #MidnightMass",merricalico,0,2021-10-12
"Oh and I guess I did start the month by ripping thru all 7 eps of #MidnightMass on Netflix, which was absolutely nuts &amp; totally surprised me with how compelling &amp; engrossing it was for being so theology/meaning of life monologue driven, but man it got me",sanford_and_son,1,2021-10-12
#MidnightMass is interesting so far. Just started episode 2.,kingssun,0,2021-10-12
I need to watch #MidnightMass cause I am missing being thirsty over @RahulKohli13 and that is not alright!,ricardofcsousa_,0,2021-10-12
@ginnyhogan_ This is true. I can’t muster the energy to start the 3hr runtime of “Love Exposure” and yet easily binged 7 hours of #MidnightMass . Go figure.,gman23677156,0,2021-10-12
Sooooo.... There's a ton of old hymns used for the soundtrack in #MidnightMass.....And my ma and brother host a live hymn sing for the church every Monday evening.... Guess who got them to play those songs for tonight 😁😉,spoonie_chef,0,2021-10-12
#MidnightMass is one of Netflix underrated horror series. I haven't been jump in a minute but y'all got me 😂  https://t.co/uDtxzeXyi7,missfrostbitee,0,2021-10-12
"@midnightmass is a masterpiece. I’m on my 4th rewatch and I’m still noticing things that I didn’t notice before.  ❤️ the music, acting, directing…all the awards to everyone involved @flanaganfilm #midnightmassnetflix #midnightmass",lysianne9,0,2021-10-12
Kind of freaked out that no one shuts the curtains on #MidnightMass I mean who takes a pee and looks out for the window at the same time 🤷‍♀️👺,ninajxxx,1,2021-10-12
@flanaganfilm I enjoyed #MidnightMass but it wasn't scary. It did make me think about what I believe in and I shed a few tears.,janinercamp,0,2021-10-12
Whoah. End of episode 4 of #MidnightMass - what happens to Riley - did not see that coming!,horrorhomeroom,5,2021-10-12
"Me: why is everyone obsessed with #MidnightMass?   Me 20 minutes into the first episode:  Ah. Yes, of course. @RahulKohli13  https://t.co/rdqsgBOibp",thatchikchelsea,3,2021-10-12
These people are fucking insane. Christianity is a cult though so I understand. #netflix #midnightmassnetflix #MidnightMass  https://t.co/UTmdvW44KE,jerzdareaper,0,2021-10-12
did he rly have to do all that out on the boat? like there was no other way to show her 🤨 #MidnightMass,icedchal,0,2021-10-12
