tweet,username,likes_count,date
Just finished #TheGuilty,_gnarsenic,3,2021-10-10
"Is ""The Guilty"" any good or nah? #Netflix #fletnix #TheGuilty",adoyle2010,0,2021-10-10
The Guilty | Reaction  https://t.co/BEtxpHzBtQ #JakeGyllenhaal #netflixmovies #TheGuilty,extrascottish,0,2021-10-10
What an extraordinary acting by Jake Gyllenhaal #TheGuilty 💙  https://t.co/dqj8e9sEfh,azs1420,6,2021-10-10
"Jake Gyllenhaal in The Guilty on Netflix is wild, literally insane. I don’t think I don’t think I’ll recover from this movie for at least a week. #TheGuilty  https://t.co/lgzkRnQzmZ",whatmeghansaid,0,2021-10-10
#JakeGyllenhaal deserves to win every award out there for #TheGuilty on @netflix. Stunning.,roger_hutchison,0,2021-10-10
#TheGuilty is an amazing film just surrounding only one character on screen! Not even a single minute was bored! #JakeGyllenhaal is a superstar actor! No doubt about it!  https://t.co/TUeyeT0WUq,isacredninja,0,2021-10-10
Not really a Jake Gyllenhaal fan but I gotta admit #TheGuilty was good,hoosintyew,0,2021-10-10
"#TheGuilty on Netflix was emotional &amp; a great performance by Gyllenhaal. The script &amp; a lot of the inner workings of the PD didn’t make sense, but I guess were necessary for the story. Most critiques say OG was better but I think this is still worth a view. 7.1/10",clay_werner,0,2021-10-10
@billburr cussing out the 911 operator in #TheGuilty has to be the most on brand cameo ever. @NetflixIsAJoke,kenidodat34,0,2021-10-10
#TheGuilty is filled with phenomenal performances &amp; gives you a first hand look at the trauma that 911 operators deal with on a daily basis &amp; gives us insight into the state of the people on the other end of the line and how perception isn't everything...,et_nerd_always,0,2021-10-10
Just watch #TheGuilty … 🤯🤯🤯,jettefierce,0,2021-10-10
Broken people save broken people.  #theguilty,toto_harold,1,2021-10-10
Just sat thru all 91 minutes of #TheGuilty #theguiltynetflix. It’s the most nerve racking movie I’ve seen since battling thru Project X. @JakeG_Online @netflix  https://t.co/RlV5N0xNlZ,nashm0nty,1,2021-10-10
Broken people save broken people… #TheGuilty @netflix #theguiltynetflix,theaboydluxe,2,2021-10-10
Watched Jake Gyllenhaal’s new Netflix movie #TheGuilty last night. Two hours of my life I want back.,kristanicole17,2,2021-10-10
@louigiswla Just finished it. I enjoyed it. About to check out #TheGuilty,msmiddleton818,0,2021-10-10
"Jake Gyllenhaal, you the man! What an actor. Time and again, you keep performing and keep us blowing away. #TheGuilty",sunilnadipalli,1,2021-10-10
Pizza and #TheGuilty 💙,fangingsooric,0,2021-10-10
"#TheGuilty is SO good. Basically one actor, one room, one suspenseful storyline.  #theguiltynetflix",lewisjjr,0,2021-10-10
Pizza and movie night 🍕🎥 Guess we've changed to watching #TheGuilty with Jake Gyllenhaal.  https://t.co/bGuRzthRU3,ineedanap4realz,12,2021-10-10
Why was everyone in #TheGuilty so rude to everyone like no character had anything remotely friendly to say,_willpearson,0,2021-10-10
#TheGuilty Half rooting for Emily’s death tbh  https://t.co/gcFsADYX3K,michaelcollado,0,2021-10-10
Just watched @netflix 's #TheGuilty and I have more questions than answers 😭 #theguiltynetflix,jcm3xtromusic,0,2021-10-10
"Well, that was intense. Jesus. #TheGuilty",hendersonjohnm,1,2021-10-10
Why would a kidnapper let his victim keep their phone?? This is a question Joe definitely should have asked himself #TheGuilty,ellis_289,0,2021-10-10
#TheGuilty another incredible Jake Gyllenhaal movie. So hard to have pretty much one cast member and the audience still feels all of the emotion and the full story,jennamoro,0,2021-10-10
My boyfriend: I heard the guilty was good we should watch it Me: I don’t know @Chrishell7 didn’t like it   We watched the movie we didn’t like it #TheGuilty,aieciaa,13,2021-10-10
"""There were SNAKES in the baby's belly"" Emily said. #TheGuilty. Worms? Minhocas? Haha, CANDY. Jake G. They saved little Oliver. Emily tried to open his belly to take the snakes/worms away, Sweet RAINBOW. 🍬 via @Variety.  https://t.co/j9puPZFoOs",amerlingalice,0,2021-10-10
OH FUCK #TheGuilty  https://t.co/g6SwleNq2O,metropolitanguy,0,2021-10-10
Don’t do anything stupid #TheGuilty  https://t.co/m1AnpqgAS9,metropolitanguy,0,2021-10-10
THIS MOTHERFUCKER #TheGuilty  https://t.co/b6A40vvf1q,metropolitanguy,0,2021-10-10
Me right now #TheGuilty  https://t.co/j1lLYzuBIT,metropolitanguy,0,2021-10-10
"10 minutes into #TheGuilty and this is some pretty terrible copaganda. Opinions may change, we will see.",willcard100,0,2021-10-10
If you want to watch two get shows on @netflix then watch The Guilty and MAID. They are both freakin phenomenal!!!  #netflix #TheGuilty #MAIDNetflix,harmonypositive,1,2021-10-10
Doing the most and then some #TheGuilty  https://t.co/Tb23Euejnu,metropolitanguy,0,2021-10-10
#TheGuilty the worst f&amp;&amp; prank 😶,ginkou2,0,2021-10-10
"#TheGuilty wasn’t too bad, not a fan of the ending though.",chardelyank,0,2021-10-10
This nosy ass coworker to the left #TheGuilty  https://t.co/unDYERnWRC,metropolitanguy,0,2021-10-10
So far this reminds me a lot of that movie with Halle and she thought that girl had been abducted #TheGuilty  https://t.co/lO9FDgeXAC,metropolitanguy,0,2021-10-10
My main takeaway from watching #TheGuilty tonight is that I really really miss Tony Scott,calbody,6,2021-10-10
“Broken people save broken people” #theguiltynetflix #theguilty,lanii_b,0,2021-10-10
You know a film is good when you stare at the credits and don't dare to move while your heart is still pounding. What an absolutely fantastic performance by Jake Gyllenhaal 👏 he better get am Oscar nomination for this! #TheGuilty,ranilch,2,2021-10-10
Well there movie took a long time and what the hell #TheGuilty,impatientourist,0,2021-10-10
I’ve just spent the last half hour watching a guy on the phone and let me tell you I was hooked! #TheGuilty,jolaurenx,4,2021-10-10
#TheGuilty 🔥📞🚨 is a huuuge disappointment after watching its brilliant original version from Denmark. 🇩🇰,the_film_owl,0,2021-10-10
#TheGuilty such a good film! Lots of twists and turns,neelogreen,0,2021-10-10
#TheGuilty was a great view tonight - thx @PoetAbhilash for the recommendation rarely @JonnySymonds and I both enjoy something as much 👍,rhbbse,2,2021-10-10
Fuck me #TheGuilty is intense 😐😬,williemax1989,0,2021-10-09
So I'm watching this #TheGuilty on Netflix. I'm not sure if it's a good movie or not but like I NEED TO KNOW how this finishes.,impatientourist,3,2021-10-09
Everyone should give #theguilty a watch on @netflix.,owen_murr,2,2021-10-09
Jake Gyllenhaal’s inability to cry has really stressed me out. #TheGuilty,reeceemmo,0,2021-10-09
#theguilty What a movie. 🙌🏻,amennntw,0,2021-10-09
The Guilty on Netflix... intense 90 minutes of viewing that. Absolutely class!   #TheGuilty #theguiltynetflix,mowen_88,0,2021-10-09
I know I didn’t just sit with my family and watch this new Jake Gyllenhaal Netflix movie #TheGuilty only to be yawning at the end. Thriller where?!Suspense when?!,itsmuluba,0,2021-10-09
#TheGuilty on Netflix was fucking trash,teagiselle,0,2021-10-09
Official review of #TheGuilty...  https://t.co/CFJDw72jnQ,hoosyourdaddy99,0,2021-10-09
Just watched #theguilty on @netflix. Basically a feature remake of my 2020 short film How Scared She Was #shortfilm #howscareshewas #hssw #ithappenedagain,alexrepetti,0,2021-10-09
I was on my way to complete squid game episode 2 last night but this movie #theguilty popped up and I ended up watching 2 hours of #JakeGyllenhaal s face,ceemor3,2,2021-10-09
"Done watching #TheGuilty . Great acting, subpar storyline. Wish i never watched it",mous_tous,0,2021-10-09
"Just finished watching #TheGuilty on Netflix. What a great film, had me hooked throughout.",deskoala_,1,2021-10-09
Jake Is so damn foine lorddd #TheGuilty #Netflix,subuwumaddz,0,2021-10-09
Jake Gyllenhaal's #TheGuilty Movie On Netflix  https://t.co/z1Drd6A6sK,joeykdublin,0,2021-10-09
#jakegillinghall #theguiltynetflix #TheGuilty is so sick man.. Some tense film,stevie_baby89,0,2021-10-09
If you love thriller movies I recommend watching the new Netflix' movie «The Guilty».  Jake Gyllenhaal impeccabile.💥  #Netflix #TheGuilty #TheGuiltyNetflix #JakeGyllenhaal  https://t.co/Uf3Hw1u5XA,lukas_j_h,0,2021-10-09
#TheGuilty - #JakeGyllenhaal gave one of his best performances yet. He basically did an angrier version of what #TomHardy did in #Locke. A solid #onetimewatch. #thriller #drama #theguiltynetflix #MovieReview #cortexified  🌟🌟🌟,cortexified,2,2021-10-09
Just watched #TheGuilty holy shit that was intense  https://t.co/2ySeY5rcB3,sodakotabella2,0,2021-10-09
Watching #TheGuilty and I don’t ol ow why but the American phonetic alphabet made me laugh! It’s somehow worse than the UK one!,sandralouise87,2,2021-10-09
"@theheraldsun watch original The Guilty (Danish: Den skyldige, 2018) on SBS. #hollywood only can only copy, remake, recycle, version 2.3.4... sicking.. #theguilty",rcloud0,1,2021-10-09
Now watching... #TheGuilty  https://t.co/BpFM2EwJ9t,leeroywright,1,2021-10-09
@netflix #TheGuilty EMILY IS PISSING ME OFFFFF 💀💀💀,rebb_93,0,2021-10-09
Just watched The Guilty on Netflix. One of the most tense films I've seen for a while. Defo recommend it. Gyllenhaal is acting his ass off! 👏 #TheGuilty  https://t.co/Sg19bw5e7B,ryno_charger,1,2021-10-09
Now watching #TheGuilty and damn.,foluoyefeso,3,2021-10-09
A great watch #TheGuilty   8/10  https://t.co/vcOlRSNhab,runjez_,0,2021-10-09
"""Broken people save broken people."" 👌🏾 #TheGuilty  https://t.co/vX9xokuId3",youka_1980,2,2021-10-09
"Listen to ""Lethal Protector"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/HddIMOm84j #TV #Movies #Reviews #VenomLetThereBeCarnage #Venom2 #AddamsFamily2 #TheGuilty #TheManySaintsOfNewark #Queenpins #LaBrea #1",dxdonmega,0,2021-10-09
"I am watching #TheGuilty.  It is slow and the main character has some sort of ordeal going on, and some anger management issues... they have yet to reveal what his trouble is.  I don't like when a story keeps referencing something but never elaborates.  Either tell us, or don't",weaselpher,0,2021-10-09
hey jake ily #TheGuilty,sruelf999,0,2021-10-09
"There are multiple baffling #plot points throughout ""#TheGuilty"" and its #premise is stretched about as far as it can go without completely #breaking, but a strong #performance and generally brisk #pace result in a #satisfying enough #watch.  Read more:  https://t.co/PDYeeEysgO",the_majalla,0,2021-10-09
"Is #TheGuilty on Netflix the worst movie I’ve ever seen? Not sure lmao, but it could be…..",geek253,0,2021-10-09
It you want to waste your time today please go watch #theguilty on Netflix,maramontana_,1,2021-10-09
WOW. What an insane thriller. #TheGuilty.,thenotoriousdy,0,2021-10-09
"Just watched #TheGuilty amazing how it was made in 11-days, JG did it again",mnoriginz,0,2021-10-09
HOLY SHIT #TheGuilty IS FUCKING INTENSE!!,cheddaxd,2,2021-10-09
"#TheGuilty Stellar one man show by Jane Gyllanhall 🙏🏻🙏🏻 Reminds of Denzel in ""Taking of a Pelham"" @NetflixIndia @netflix",gyanipandit,1,2021-10-09
Talkin' MOVIES with @PatThurston and Paul Rodgers on The @PatThurston SHOW on @KGO810 AM -- #NoTimeToDieMovie #DianaTheMusical + #TheGuilty @SFBAFCC Produced by @JasonRome0  https://t.co/BDTw2cQS3y,tim_sika,5,2021-10-09
"Just finished #TheGuilty from @Netflix and I thought the entire concept of the movie was absolutely brilliant.  HOWEVER, it left me feeling confused and unsatisfied. The secondary storyline was complerely unnecessary and took more away from the movie than it intended to add. 6/10  https://t.co/4s2vX3LAJQ",debbietoo,1,2021-10-09
#TheGuilty has been watched. Riveting screenplay that will keep you on the edge of the seats.   Kudos to the original creators (Danish film) for conceiving such a plot and the production that made it so realistic   Ans tells you how great an attempt by @rparthiepan in #os7,jambukes,0,2021-10-09
We recommend Bond film #NoTimeToDie. We had mixed reactions to horror film #BingoHell. We had issues with crime thriller #TheGuilty. And we disliked Sopranos prequel #TheManySaintsOfNewark. On this week's episode!  https://t.co/tUNq1kEgUn,spoilerpiece,4,2021-10-09
Blimey. Just watched #TheGuilty on @NetflixUK. Very highly recommend this intense AF rollercoaster of a film! Incredible performances 😮,theladystarfyre,2,2021-10-09
Watching #TheGuilty and I’m quite tempted to jump to the end of the film. Can’t be dealing with this kind of suspense on a Saturday night.,macleodm80,0,2021-10-09
Broken people save broken people   #TheGuilty  https://t.co/9UMlOSrh0Y,astutilovettel,1,2021-10-09
Who wore it better? #TheGuilty #TheCall  https://t.co/UbeRntGb6Y,jawnnyquest,1,2021-10-09
"Any time Jake Gyllenhaal references Antoine Fuqua being in a van while they were shooting The Guilty, I immediately scream in my head, “down by the river!”. Why am I like this? #TheGuilty",msmakenzie,0,2021-10-09
"I just finished watching #TheGuilty and holy shit that movie was incredible. Jake is so fucking talented, my god",mcupughdejavu,0,2021-10-09
watching #theguilty  https://t.co/wisb6XZi4y,clashofgame007,0,2021-10-09
"""Broken people save broken people."" Line from the movie #TheGuilty  https://t.co/8ChzeMd0Io",justellathought,0,2021-10-09
didn’t this movie happen already with halle berry like 10 years ago #TheGuilty,tinymulaney,2,2021-10-09
"Watched #TheGuilty last night. A very tight, tense thriller. It was cool to see how they shot it in one location over 11 days. I had the opportunity to audition for a part in it awhile back. Always cool to see how it turns out. Bottom line Jake Gyllenhaal is one of the best!",joshuaemoore,0,2021-10-09
Let me know your favorites below!👇 • • • • #OneofUsIsLying #MAID #TheGuilty #Nightbooks #AfterlifeOfTheParty  https://t.co/WE5k047Ox0,msingerpop,0,2021-10-09
#TheGuilty #theguiltynetflix @netflix I love this movie so much🙂  https://t.co/raObiv5sZ0,timveen4,2,2021-10-09
#TheGuilty (2021) Not for those who have high anxiety or are quick to anger 😜 Loved it! 9/10 🧐✌️#CallCentre #DistressCall #BrokenPeopleSaveBrokenPeople #Netflix  https://t.co/0I6gcwiQZy,sirlallington,0,2021-10-09
Hay yintsomi kalok at this point. #TheGuilty,akhona_maritime,0,2021-10-09
"Don't bother watching #TheGuilty. One of the dumbest movies I've ever seen. This should have been an audio play. Jake Gyllenhaal was performing well, as usual, but even he can't save this mess.",jeror7,2,2021-10-09
#theguilty Just wasted 90 minutes of my life 1) cops with badges and guns are NOT 911 dispatchers 2) telling anyone to fuck off or ignoring their emergency would result in IMMEDIATE consequences,tiegan_nn,0,2021-10-09
“Broken people save broken people”  This touched me on a different level!!!   #quotes #broken #people #TheGuilty #moviequotes #Netflix,thesagittarius7,0,2021-10-09
I’m 17 minutes in and this is good #TheGuilty,leeopatra,0,2021-10-09
#TheGuilty NERVE RACKING,gurichhakaur,0,2021-10-09
"Without disregarding the red flags &amp; bitter truth from #TheGuilty story, it is insanely gripping. Astonishing performance of Jake Gyllenhaal.",sunkindle,0,2021-10-09
Jake Gyllenhaal on the set of The Guilty (2021) #JakeGyllenhaal #JakeG #TheGuilty #theguiltynetflix  https://t.co/DdcC7Lo7PJ,jakeactivities2,4,2021-10-09
#TheGuilty on @netflix Jake killed it as usual but movie’s rubbish 😏 Halle Berry’s #TheCall &gt;&gt;&gt;,m0h1th,3,2021-10-09
#theguilty Getting real tired of Gyllenhaal's melt-down every 5 f*king minutes...,itisi69,0,2021-10-09
The Guilty star Jake Gyllenhaal locked to play the lead in Sam Hargrave’s superhero film Prophet  #JakeGyllenhaal #Prophet #TheGuilty #SamHargrave    https://t.co/MebuNqY4Rq,ottplayapp,0,2021-10-09
Warning: if you watch #AntoineFuqua’s #TheGuilty after reading‘Cop in the Hood’ from @PeterMoskos - or follow the @QualityPolicing podcast - your enjoyment of the story will be interrupted by you yelling at the TV “This guy should have been suspended 5 times!” in the first act.,gregoryshapiro,1,2021-10-09
"Is this a stage production turned film or just an excruciating long film in 1 room of a man talking anxiously into a headset, just to plead guilty in the final 30 seconds for an unrelated crime we didn’t see nor know anything about bcos it wasn’t include in this film.  #TheGuilty",sfmb26,0,2021-10-09
"New to @netflix: Jake Gyllenhaal’s crime-thriller #TheGuilty, a Broadway production on #PrincessDiana, new slasher flick #TheresSomeoneInsideYourHouse, and more   https://t.co/rqihuR28vb",thehinducinema,13,2021-10-09
jake gyllenhaal is getting me SO STRESSED #theguilty,triaslor,0,2021-10-09
Original VS Remake: #theguilty  https://t.co/AyHncCL6g1,glitcheffekt,0,2021-10-09
Just watched Jake Gyllenhaal’s  “The Guilty” on Netflix. Must say I preferred the German version. #TheGuilty #theguiltynetflix,vbg_10,1,2021-10-09
The Guilty: la recensione del film #Netflix di #AntoineFuqua con #JakeGyllenhaal @NetflixIT  #TheGuilty #RileyKeough #PeterSarsgaard #ChristinaVidal #EthanHawke #AdrianMartinez #recensioni #FilmInUscita #MadMassit  https://t.co/SgYFebcK5Z,madmassit,0,2021-10-09
Of course he shot someone #TheGuilty  https://t.co/nJT0qF8Luq,alsostarringsia,0,2021-10-09
The Guilty | Official Trailer | Jake Gyllenhaal | Netflix  https://t.co/toaPs3oksS via @YouTube #TheGuilty 2021,joeykdublin,1,2021-10-09
Joe is a fucken botz #TheGuilty  https://t.co/yTfvt6G7CO,alsostarringsia,0,2021-10-09
OLIVERRR?!?! #TheGuilty  https://t.co/8ct4URcL4X,alsostarringsia,0,2021-10-09
"The Feds???? What'd Joe do???- Oh, OLIVER😧 #TheGuilty  https://t.co/vIWgCJgTsZ",alsostarringsia,0,2021-10-09
"Sorry Jakey G, it’s 52mins in and I’m tapping out. Hope it works out okay #TheGuilty",stu_watches,1,2021-10-09
"Watching a movie with your speakers giving you the theater expirience, then Boom.. comes the all screams and moaning sex scene.  I am 😩😩😩😩😩😩😩 tired. #TheGuilty #InsecureHBO #Nairobi #Kenya",cavincastro,0,2021-10-09
10mins into #TheGuilty and I already don't like him. Are we supposed to root for this guy?  https://t.co/UkWTqGrRxg,alsostarringsia,0,2021-10-09
The most tone deaf movie ever. Why are we giving white cops who murder teenagers a redemption arc? #TheGuilty,imeloise_,0,2021-10-09
"Damnnnnn…. #TheGuilty is really good! Intense man. If you’re a parent, get ready, it hits hard.   100% recommend.",davidhh1990,0,2021-10-09
I need to start watching some new @NetflixUK shows - #SquidGames - #BadSport - #thephantom  - #TheGuilty - #Schumacher  😎✌️,topboylfc,0,2021-10-09
Watched #TheGuilty last night on Netflix.  If you haven't watched it....dont bother! Save yourself an hour and half and do summat else,lannyloo6398,10,2021-10-09
"Yeah, I expected #TheGuilty to be great - and it damn well is - but why isn't everyone shouting from the rooftops that @nicpizzolatto wrote it?  https://t.co/e2oJrfqHsx",ingridelkner,0,2021-10-09
Exciting to see the massively talented #AntoineFuqua doing great things again. If you liked #Locke and/or #Room and/or #TheLivesOfOthers (and/or #truecrime podcasts) you’re gonna love #TheGuilty.,armakk,0,2021-10-09
Watching #TheGuilty #theguiltynetflix  https://t.co/bso4HX2Tmz,ahails,0,2021-10-09
"Listen to ""Lethal Protector"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/HddIMOm84j #TV #Movies #Reviews #VenomLetThereBeCarnage #Venom2 #AddamsFamily2 #TheGuilty #TheManySaintsOfNewark #Queenpins #LaBrea",dxdonmega,1,2021-10-09
"Listen to ""Lethal Protector"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/wRUU5uryyz #TV #Movies #Reviews #VenomLetThereBeCarnage #Venom2 #AddamsFamily2 #TheGuilty #TheManySaintsOfNewark #Queenpins #LaBrea",amiontheair,1,2021-10-09
"#TheGuilty is too fucking good. Can’t handle this amount of great acting, incredible mood, and white-knuckle suspense. May have to go back to #TheStarlimg just to stop the emotions",armakk,0,2021-10-09
"All right so #TheGuilty a one-man show talking on the phone 2hrs - brilliant. A cop pleading guilty for killing a teenager in real life? I wish - the moral in the end, don’t know man. Unnecessary.",baddstories,0,2021-10-09
Put on #TheGuilty instead,armakk,0,2021-10-09
@makemebethless @NetflixANZ Excellent movie on any platform.  Jake just improves with age. #TheGuilty #Netflix,bad_cyclist,1,2021-10-09
JAKE’S STORY NAUR HE LITERALLY HAS A SECRET TWITTER BABES WHERE ARE YOU #TheGuilty,dayaftmarvel,0,2021-10-09
#NETFLIX #THEGUILTY IS IRRITATING ME .. likkkkeeeeeeee it’s giving WHHHEETTTT,someflava,0,2021-10-09
"Hindi uso ang empathy statement. Your fault, your mess. 😂 #TheGuilty  https://t.co/NHyZobdBMS",joegranada94,0,2021-10-09
#TheGuilty So when u gonna eat my ass jake,cruelw0rlds,0,2021-10-09
"While the big idea of #TheGuilty is interesting, I'm disappointed that it couldn't live to its potentials. I kept trying to find if there's more but there isn't. In the end it's just 90 mins I'll never get back.  Gyllenhaal's best for me is still Brokeback Mountain &amp; Southpaw.  https://t.co/aCoNAUcThl",ikanatassa,7,2021-10-09
Anybody seen #TheGuilty on Netflix? Any good?,robbbeaux,0,2021-10-09
"Broken people help broken people🔝 Great movie with Jake Gyllenhaal, one of the best actor of hollywood. Recommended👌 #TheGuilty #theguiltynetflix",berenissev,0,2021-10-09
"The Guilty #TheGuilty  Rating /5: 🎬🎬 Genre: Crime Thriller  Verdict: One man show. Jake Gyllenhaal as a 911 operator/ angry cop on trail for something (revealed later), who gets way too personally involved in a distress call  Why watch: Intense, some twists #NetflixWatchClub  https://t.co/FlN1zAY4kM",filmseriesrvws,2,2021-10-09
#TheGuilty actor #JakeGyllenhaal is in negotiations to star in #GuyRitchie's next film 🔥🔥  Details inside 👇   https://t.co/7pD1ZP1xqy,binged_,28,2021-10-09
"A lot of people said #TheGuilty on Netflix was better than The Call… I disagree. Not much of a plot twist per se, but it did have an “omg” moment. 7/10.",sharedanjohnea_,0,2021-10-09
Watched #theguilty on #netflix with Freda. Talk about an intense movie. #excellent,catconnor,0,2021-10-09
My god #TheGuilty on Netflix has to be one of the worst movies of all-time.,mattdemeke,1,2021-10-09
"Watched #TheGuilty today. Sometimes not even the wonderful performance by Jake Gyllenhaal can carry the film, but overall it was a great watch!  https://t.co/gAAZPWtp40",thegeekpoint_,0,2021-10-09
Who else's heart jumped out of their chest while watching #TheGuilty??,theariesthetic,0,2021-10-09
This movie The Guilty is just too good. #TheGuilty #theguiltynetflix,sravasvinay,0,2021-10-09
I didnt like it. It was dramatic for no reason #TheGuilty,tynodolla_sign,1,2021-10-09
Trying to get into #TheGuilty but it's moving slow to me,uncensoredcp15,0,2021-10-09
"Who else has watched THE GUILTY on Netflix? That shit is heavy (if you know, you know) Great, claustrophobic thriller. Jake Gyllenhaal is fucking incredible #TheGuilty    https://t.co/jBpawFPlP3",mitch_lewis,4,2021-10-09
Is that TAINA???????? #TheGuilty,puzzlequeen_,0,2021-10-09
I knew Emily stabbed Oliver 😭 #TheGuilty,dasweetestbish,0,2021-10-09
What a plot twist #TheGuilty,puzzlequeen_,0,2021-10-09
This movie stressing me out #TheGuilty,torislittle12,0,2021-10-09
@poetrybymario I’m watching #TheGuilty,taureanlady5,1,2021-10-09
Me after watching #TheGuilty :  https://t.co/4cDoANr15X,yznfc,1,2021-10-09
Ol Billy “Angry Voice” in #TheGuilty 😂. @billburr,chrislazaro_4,0,2021-10-09
"I’ve never seen such an intense movie as #TheGuilty … literally one of the best movies I watched. Seriously, go watch it",emma_birr,1,2021-10-09
This Jake Gyllenhaal movie is really bad. #theguilty,missmartaaay,1,2021-10-09
Broken people save broken people... #TheGuilty,juanjo_ventura,0,2021-10-09
#TheGuilty for sure was a low budget movie.,mermusique,4,2021-10-09
Please don’t waste y’all time and watch #TheGuilty 😒,akyramura,1,2021-10-09
This movie so “stewpid” Smt. #TheGuilty,shammal242,0,2021-10-09
Where’s Emily #TheGuilty,shammal242,0,2021-10-09
Joe just leave Emily alone. She’s crazy!! #TheGuilty,shammal242,0,2021-10-09
Was not really a fan of #TheGuilty,tylerr_durden,0,2021-10-09
Can't tell if #TheGuilty was a good movie or an awful one.,jebbs10,0,2021-10-09
#TheGuilty is SPECTACULAR 😍   #JakeGyllenhaal what a Masterclass ACTOR !!!!!  https://t.co/TpqCCrxP6J,shahanjie,1,2021-10-09
#TheGuilty on Netflix is 100% Jake Gyllenhaal delivering an amazing performance. 👏🏼👏🏼👏🏼,rickesegarra,1,2021-10-09
Has anyone watched “The Guilty” on @Netflix? #TheGuilty #theguiltynetflix #Netflix,damienjamar336,0,2021-10-09
So I guess my nephew let him know he wasn’t paying 😂 #payyobill #stealingnetflix #Netflix #TheGuilty #seventeenistoomuch #wedidthat  https://t.co/gafHrJVeLa,beeking03914824,0,2021-10-09
"#TheGuilty on @netflix is one of the most intense movies I have ever seen. Great movie, though!",aearles57,0,2021-10-09
Watching #TheGuilty on @netflix ! What’s everyone else up to tonight?,tweetheartalexa,1,2021-10-09
"Man, #TheGuilty is intense! I could never be a 911 operator. Too much mental stress!",kingjames773,0,2021-10-09
#TheGuilty on Netflix was pretty good,justinpewlybug,0,2021-10-09
"This movie was fuckin great, Jake Gyllenhaal’s performance was phenomenal. One of my all time favorite actors, truly inspiring. #TheGuilty",vibesbyluxury,0,2021-10-09
Movie night #TheGuilty    https://t.co/5GLpMiZE1s,fordhambaldybx,0,2021-10-09
Okay yall #TheGuilty is THE GOOD ... already the shit been on 15 minutes 🤣,bellaagiselle,0,2021-10-09
Worth the hype. #TheGuilty is fucking insane,durbridgeharry,2,2021-10-09
Whelp that’s an hour and thirty-one minutes of my life I’ll never get back!  #TheGuilty #Netflix #netflixmovies #theguiltynetflix #NetflixTheguilty #JakeGyllenhaal  https://t.co/Gk6gqPpjfL,ms_dew,1,2021-10-09
"We recommend James Bond film #NoTimeToDie. We had mixed reactions to horror #BingoHellMovie (one of us enjoyed it, two did not). We had issues with crime thriller #TheGuilty. And we disliked Sopranos prequel #TheManySaintsOfNewark. On today's episode!  https://t.co/sbIIsHw0u7  https://t.co/bWaN9Ljm8k",spoilerpiece,1,2021-10-09
"I really wanted to like this movie. Jake Gyllenhaal gave a great performance as Joe in a very average movie overall. Many characters were just annoying, the ending was bland as was the plot-twist. The Call featuring Halle Berry was much better. Rating: 2/5 ⭐️ #TheGuilty  https://t.co/94h7yGb8Qo",xpandapawz,2,2021-10-09
Watching #TheGuilty. This shit is terrible lol,drkwingduck,0,2021-10-09
I can not get over how good this movie is. I’m gonna start crying because I’m stuck in awe. Incredible performance. Incredible story. Wow. #TheGuilty #TheGuiltyNetflix,mercureeeee,0,2021-10-09
Except the plot line ending? Lmao that shit was a let down #TheGuilty,__xkid,0,2021-10-09
"Jake Gyllenhaal absolutely incredible as always, so so so good  #TheGuilty",__xkid,0,2021-10-09
Wasn't ready to bawl my fkn eyes out. Absolutely incredibly intense. Can't believe we watched a whole movie through calls  #TheGuilty,__xkid,0,2021-10-09
#TheGuilty got to be the worst movie ever watched.,caaam_z,0,2021-10-09
"I’ve been saying this for years, but Jake Gyllenhaal is a phenomenal actor. The way he kept me on the edge of my seat for an entire movie. #TheGuilty",taerashbag,6,2021-10-09
Checked out #TheGuilty - a solid Netflix film and strong performance from Gyllenhaal. I’ll have to investigate the original now.,jaroftripsis,1,2021-10-09
@AmiraRasool I started watching this and I kinda want to punch him in the face with how he’s so mean to everyone around him. I’ll stick with Halle Berry’s movie. #TheGuilty,trancerevolved,0,2021-10-09
"The Guilty - ""Broken people save broken people"".  How very true.  Do you know what else is true? Jake Gyllenhaal is an absolutely phenomenal actor &amp; you could feel everything just by listening to everyone's voices.  Thoroughly enjoyed this!  #TheGuilty  https://t.co/3giFiJCHLC",ishaniem,2,2021-10-09
@NetflixFilm @shondarhimes Fabulous movie. You know this to be true when you get to the end and realise you've been watching one actor just sitting at a desk for 99% of the time and it was thrilling! #TheGuilty,taniallee,2,2021-10-09
30. The Guilty (2021) - 2.5/5 #film52 #TheGuilty #netflix,markbilly22,0,2021-10-09
Jake Gyllenhaal shares a major challenge about filming his new Netflix thriller #TheGuilty.  https://t.co/4VWTlaxeMk  https://t.co/pMjblIzLU8,extratv,2,2021-10-09
The Guilty on @netflix is so good! Jake Gyllenhaal basically carries a one man show!  It has a twist I didn’t see coming! The real question I have is why Jake Gyllenhaal can have Godly eyelashes (see pic) and mine are like dead shrubbery.?!.?! #TheGuilty #Netflix @NetflixFilm  https://t.co/Gc6zZwRBhs,frozensiclegirl,1,2021-10-09
Jake Gyllenhall is too sick at acting #TheGuilty,kiani93,1,2021-10-09
